0 12183.517587 0.477913 0.084488 0.570336
0 12188.607246 0.493797 0.087828 0.572217
0 12193.696905 0.504116 0.093527 0.551530
0 12198.786564 0.500747 0.107665 0.504448
0 12203.876223 0.493753 0.110931 0.446633
0 12208.965881 0.498826 0.102602 0.390967
0 12214.055540 0.500682 0.107958 0.314247
0 12219.145199 0.499096 0.122441 0.229537
0 12224.234858 0.503714 0.126059 0.149633
0 12229.324517 0.505567 0.145769 0.056864
0 12234.414175 0.515456 0.161171 -0.045222
0 12239.503834 0.544625 0.182936 -0.142985
0 12244.593493 0.580344 0.216362 -0.243882
0 12249.683152 0.613104 0.236320 -0.370562
0 12254.772811 0.656687 0.251116 -0.508196
0 12259.862469 0.714501 0.256266 -0.644243
0 12264.952128 0.775530 0.259859 -0.781703
0 12270.041787 0.834622 0.272713 -0.933822
0 12275.131446 0.889561 0.278957 -1.094339
0 12280.221105 0.951311 0.271825 -1.243685
0 12285.310764 1.007736 0.267715 -1.376343
0 12290.400422 1.059412 0.238823 -1.508242
0 12295.490081 1.111620 0.168040 -1.634742
0 12300.579740 1.159327 0.057072 -1.742548
0 12305.669399 1.206107 -0.039864 -1.824525
0 12310.759058 1.238594 -0.093784 -1.892601
0 12315.848716 1.245918 -0.124092 -1.950991
0 12320.938375 1.221510 -0.122065 -1.971325
0 12326.028034 1.182029 -0.125391 -1.965699
0 12331.117693 1.156959 -0.141734 -1.954450
0 12336.207352 1.128233 -0.145029 -1.923634
0 12341.297010 1.081647 -0.138654 -1.865481
0 12346.386669 1.033763 -0.126622 -1.796644
0 12351.476328 0.979196 -0.131227 -1.713734
0 12356.565987 0.918665 -0.127910 -1.614042
0 12361.655646 0.856627 -0.115836 -1.504869
0 12366.745305 0.795414 -0.088546 -1.402520
0 12371.834963 0.740831 -0.077058 -1.300046
0 12376.924622 0.684463 -0.065838 -1.197627
0 12382.014281 0.637187 -0.063533 -1.105811
0 12387.103940 0.597794 -0.068319 -1.019944
0 12392.193599 0.547313 -0.047708 -0.934220
0 12397.283257 0.504036 -0.032086 -0.863327
0 12402.372916 0.466854 -0.021399 -0.796102
0 12407.462575 0.432713 -0.011363 -0.734493
0 12412.552234 0.403095 -0.002213 -0.681661
0 12417.641893 0.378516 0.001610 -0.635810
0 12422.731552 0.356987 0.005363 -0.594531
0 12427.821210 0.337529 0.007736 -0.556248
0 12432.910869 0.319116 0.009105 -0.520578
0 12438.000528 0.302747 0.010168 -0.489147
0 12443.090187 0.287801 0.010199 -0.459177
0 12448.179846 0.274258 0.009757 -0.431660
0 12453.269504 0.262454 0.008066 -0.407291
0 12458.359163 0.251822 0.005805 -0.384869
0 12463.448822 0.241389 0.006433 -0.363413
0 12468.538481 0.231925 0.006386 -0.343255
0 12473.628140 0.223627 0.004835 -0.324415
0 12478.717798 0.216234 0.002503 -0.306434
0 12483.807457 0.209841 -0.000859 -0.289066
0 12488.897116 0.204195 -0.004887 -0.272381
0 12493.986775 0.198921 -0.009079 -0.256994
0 12499.076434 0.194462 -0.014389 -0.241946
0 12504.166093 0.191144 -0.021679 -0.226719
0 12509.255751 0.189035 -0.031403 -0.211080
0 12514.345410 0.188421 -0.044646 -0.194641
0 12519.435069 0.189533 -0.062664 -0.177046
0 12524.524728 0.192825 -0.087593 -0.157774
0 12529.614387 0.198938 -0.121589 -0.135766
0 12534.704045 0.208367 -0.166850 -0.110403
0 12539.793704 0.222610 -0.229350 -0.079916
0 12544.883363 0.242828 -0.313346 -0.042538
0 12549.973022 0.267942 -0.414824 0.000619
0 12555.062681 0.298172 -0.536279 0.048351
0 12560.152339 0.334222 -0.681293 0.101341
0 12565.241998 0.377174 -0.856700 0.162217
0 12570.331657 0.429828 -1.075583 0.233428
0 12575.421316 0.496687 -1.338174 0.323962
0 12580.510975 0.580998 -1.644724 0.439989
0 12585.600634 0.672561 -1.976087 0.563945
0 12590.690292 0.759203 -2.309386 0.676700
0 12595.779951 0.836622 -2.580604 0.772683
0 12600.869610 0.900210 -2.740997 0.852242
0 12605.959269 0.955780 -2.867071 0.928273
0 12611.048928 1.012309 -3.002325 1.007798
0 12616.138586 1.058891 -3.094526 1.070921
0 12621.228245 1.081948 -3.092055 1.102105
0 12626.317904 1.072907 -2.904353 1.093584
0 12631.407563 1.041141 -2.602181 1.051804
0 12636.497222 1.004309 -2.300962 0.991878
0 12641.586880 0.956618 -1.960739 0.917910
0 12646.676539 0.895688 -1.564331 0.833381
0 12651.766198 0.835957 -1.184582 0.748435
0 12656.855857 0.790528 -0.864805 0.673905
0 12661.945516 0.760687 -0.597227 0.611992
0 12667.035175 0.735843 -0.334459 0.548290
0 12672.124833 0.711748 -0.062983 0.480812
0 12677.214492 0.687912 0.233963 0.411442
0 12682.304151 0.670434 0.508824 0.347095
0 12687.393810 0.657432 0.772011 0.284906
0 12692.483469 0.648818 1.024389 0.225957
0 12697.573127 0.644301 1.256458 0.170998
0 12702.662786 0.644737 1.464189 0.122111
0 12707.752445 0.644291 1.649917 0.071528
0 12712.842104 0.639137 1.822618 0.015183
0 12717.931763 0.635689 1.955153 -0.037502
0 12723.021422 0.633891 2.047791 -0.087201
0 12728.111080 0.633464 2.104492 -0.136687
0 12733.200739 0.631423 2.140987 -0.190497
0 12738.290398 0.627169 2.161468 -0.248740
0 12743.380057 0.623428 2.149374 -0.308960
0 12748.469716 0.620104 2.105258 -0.371231
0 12753.559374 0.617806 2.032421 -0.436154
0 12758.649033 0.617085 1.938830 -0.502923
0 12763.738692 0.617589 1.836035 -0.569392
0 12768.828351 0.618289 1.730775 -0.633368
0 12773.918010 0.618212 1.622713 -0.692690
0 12779.007668 0.617422 1.508384 -0.745323
0 12784.097327 0.616776 1.387602 -0.792337
0 12789.186986 0.615485 1.265319 -0.830088
0 12794.276645 0.612745 1.145758 -0.855155
0 12799.366304 0.608543 1.029738 -0.867313
0 12804.455963 0.602250 0.917495 -0.864283
0 12809.545621 0.594305 0.805893 -0.847254
0 12814.635280 0.584799 0.695631 -0.817074
0 12819.724939 0.573523 0.589986 -0.773981
0 12824.814598 0.561302 0.489766 -0.721358
0 12829.904257 0.550138 0.395981 -0.666936
0 12834.993915 0.539378 0.312396 -0.610097
0 12840.083574 0.529637 0.236222 -0.553932
0 12845.173233 0.520679 0.164798 -0.498741
0 12850.262892 0.511594 0.098438 -0.442739
0 12855.352551 0.502916 0.036178 -0.389142
0 12860.442209 0.494734 -0.020974 -0.340073
0 12865.531868 0.486390 -0.072263 -0.295088
0 12870.621527 0.477592 -0.117319 -0.254569
0 12875.711186 0.468306 -0.154897 -0.219706
0 12880.800845 0.457765 -0.184058 -0.189128
0 12885.890504 0.445625 -0.205280 -0.162225
0 12890.980162 0.432164 -0.221392 -0.139338
0 12896.069821 0.417729 -0.232792 -0.120705
0 12901.159480 0.402405 -0.238547 -0.106007
0 12906.249139 0.385955 -0.239430 -0.094057
0 12911.338798 0.368400 -0.236554 -0.083878
0 12916.428456 0.350364 -0.229722 -0.075876
0 12921.518115 0.332316 -0.219425 -0.070009
0 12926.607774 0.314423 -0.206672 -0.065835
0 12931.697433 0.296793 -0.192314 -0.063052
0 12936.787092 0.279631 -0.177205 -0.061267
0 12941.876750 0.263230 -0.162178 -0.059992
0 12946.966409 0.247796 -0.147818 -0.058859
0 12952.056068 0.233408 -0.134437 -0.057689
0 12957.145727 0.220052 -0.122139 -0.056424
0 12962.235386 0.207669 -0.110917 -0.055073
0 12967.325045 0.196139 -0.100633 -0.053726
0 12972.414703 0.185352 -0.091148 -0.052469
0 12977.504362 0.175290 -0.082481 -0.051237
0 12982.594021 0.165949 -0.074674 -0.049953
0 12987.683680 0.157279 -0.067669 -0.048615
0 12992.773339 0.149221 -0.061395 -0.047240
0 12997.862997 0.141720 -0.055767 -0.045846
0 13002.952656 0.134725 -0.050722 -0.044446
0 13008.042315 0.128190 -0.046189 -0.043049
0 13013.131974 0.122077 -0.042117 -0.041664
0 13018.221633 0.116348 -0.038449 -0.040297
0 13023.311291 0.110972 -0.035145 -0.038952
0 13028.400950 0.105919 -0.032159 -0.037633
0 13033.490609 0.101165 -0.029462 -0.036343
0 13038.580268 0.096685 -0.027018 -0.035084
0 13043.669927 0.092458 -0.024802 -0.033857
0 13048.759586 0.088466 -0.022786 -0.032664
0 13053.849244 0.084692 -0.020953 -0.031505
0 13058.938903 0.081119 -0.019279 -0.030382
0 13064.028562 0.077735 -0.017752 -0.029294
0 13069.118221 0.074525 -0.016352 -0.028242
0 13074.207880 0.071479 -0.015070 -0.027224
0 13079.297538 0.068586 -0.013890 -0.026242
0 13084.387197 0.065836 -0.012806 -0.025294
0 13089.476856 0.063219 -0.011804 -0.024380
0 13094.566515 0.060729 -0.010882 -0.023499
0 13099.656174 0.058357 -0.010026 -0.022651
0 13104.745833 0.056097 -0.009235 -0.021834
0 13109.835491 0.053942 -0.008500 -0.021047
0 13114.925150 0.051887 -0.007818 -0.020291
0 13120.014809 0.049925 -0.007182 -0.019564
0 13125.104468 0.048051 -0.006591 -0.018864
0 13130.194127 0.046262 -0.006038 -0.018192
0 13135.283785 0.044552 -0.005524 -0.017546
0 13140.373444 0.042918 -0.005041 -0.016925
0 13145.463103 0.041355 -0.004591 -0.016329
0 13150.552762 0.039860 -0.004168 -0.015756
0 13155.642421 0.038430 -0.003774 -0.015205
0 13160.732079 0.037061 -0.003402 -0.014677
0 13165.821738 0.035750 -0.003055 -0.014169
0 13170.911397 0.034495 -0.002727 -0.013682
0 13176.001056 0.033293 -0.002420 -0.013214
0 13181.090715 0.032141 -0.002131 -0.012764
0 13186.180374 0.031037 -0.001860 -0.012332
0 13191.270032 0.029979 -0.001604 -0.011918
0 13196.359691 0.028964 -0.001364 -0.011519
0 13201.449350 0.027991 -0.001137 -0.011137
0 13206.539009 0.027058 -0.000925 -0.010770
0 13211.628668 0.026163 -0.000724 -0.010417
0 13216.718326 0.025304 -0.000536 -0.010078
0 13221.807985 0.024480 -0.000357 -0.009752
0 13226.897644 0.023689 -0.000191 -0.009440
0 13231.987303 0.022929 -0.000032 -0.009139
0 13237.076962 0.022199 0.000115 -0.008850
0 13242.166620 0.021498 0.000255 -0.008573
0 13247.256279 0.020825 0.000386 -0.008306
0 13252.345938 0.020178 0.000510 -0.008050
0 13257.435597 0.019557 0.000626 -0.007804
0 13262.525256 0.018959 0.000736 -0.007567
0 13267.614915 0.018385 0.000838 -0.007339
0 13272.704573 0.017833 0.000935 -0.007120
0 13277.794232 0.017302 0.001025 -0.006910
0 13282.883891 0.016791 0.001111 -0.006707
0 13287.973550 0.016299 0.001190 -0.006512
0 13293.063209 0.015826 0.001266 -0.006325
0 13298.152867 0.015371 0.001335 -0.006144
0 13303.242526 0.014933 0.001401 -0.005971
0 13308.332185 0.014511 0.001462 -0.005804
0 13313.421844 0.014105 0.001520 -0.005643
0 13318.511503 0.013714 0.001573 -0.005488
0 13323.601161 0.013337 0.001624 -0.005339
0 13328.690820 0.012974 0.001670 -0.005195
0 13333.780479 0.012624 0.001713 -0.005057
0 13338.870138 0.012287 0.001753 -0.004924
0 13343.959797 0.011962 0.001791 -0.004795
0 13349.049456 0.011649 0.001825 -0.004671
0 13354.139114 0.011347 0.001857 -0.004552
0 13359.228773 0.011055 0.001886 -0.004437
0 13364.318432 0.010774 0.001913 -0.004326
0 13369.408091 0.010503 0.001938 -0.004219
0 13374.497750 0.010241 0.001961 -0.004116
0 13379.587408 0.009988 0.001981 -0.004017
0 13384.677067 0.009744 0.002000 -0.003921
0 13389.766726 0.009508 0.002017 -0.003828
0 13394.856385 0.009280 0.002032 -0.003738
0 13399.946044 0.009060 0.002046 -0.003652
0 13405.035703 0.008848 0.002058 -0.003569
0 13410.125361 0.008642 0.002068 -0.003488
0 13415.215020 0.008444 0.002078 -0.003410
0 13420.304679 0.008252 0.002086 -0.003335
0 13425.394338 0.008066 0.002093 -0.003263
0 13430.483997 0.007887 0.002098 -0.003193
0 13435.573655 0.007713 0.002103 -0.003125
0 13440.663314 0.007545 0.002106 -0.003059
0 13445.752973 0.007382 0.002109 -0.002996
0 13450.842632 0.007225 0.002110 -0.002934
0 13455.932291 0.007072 0.002111 -0.002875
0 13461.021949 0.006924 0.002111 -0.002817
0 13466.111608 0.006781 0.002110 -0.002762
0 13471.201267 0.006643 0.002108 -0.002708
0 13476.290926 0.006508 0.002106 -0.002656
0 13481.380585 0.006378 0.002103 -0.002605
0 13486.470244 0.006252 0.002100 -0.002556
0 13491.559902 0.006108 0.002065 -0.002495
0 13496.649561 0.000398 0.000026 -0.000126
1 11700.000000 0.004787 0.001994 -0.002314
1 11705.089659 0.004854 0.002025 -0.002341
1 11710.179318 0.004924 0.002050 -0.002376
1 11715.268976 0.004994 0.002083 -0.002404
1 11720.358635 0.005067 0.002108 -0.002440
1 11725.448294 0.005140 0.002142 -0.002470
1 11730.537953 0.005217 0.002169 -0.002508
1 11735.627612 0.005293 0.002204 -0.002540
1 11740.717271 0.005374 0.002231 -0.002580
1 11745.806929 0.005454 0.002268 -0.002613
1 11750.896588 0.005538 0.002296 -0.002655
1 11755.986247 0.005622 0.002334 -0.002690
1 11761.075906 0.005711 0.002363 -0.002734
1 11766.165565 0.005799 0.002403 -0.002771
1 11771.255223 0.005892 0.002433 -0.002818
1 11776.344882 0.005985 0.002474 -0.002857
1 11781.434541 0.006083 0.002505 -0.002907
1 11786.524200 0.006180 0.002547 -0.002949
1 11791.613859 0.006283 0.002579 -0.003001
1 11796.703517 0.006386 0.002623 -0.003046
1 11801.793176 0.006495 0.002656 -0.003102
1 11806.882835 0.006604 0.002702 -0.003149
1 11811.972494 0.006718 0.002736 -0.003209
1 11817.062153 0.006833 0.002783 -0.003260
1 11822.151812 0.006954 0.002818 -0.003324
1 11827.241470 0.007075 0.002866 -0.003378
1 11832.331129 0.007204 0.002902 -0.003447
1 11837.420788 0.007332 0.002952 -0.003505
1 11842.510447 0.007468 0.002988 -0.003579
1 11847.600106 0.007605 0.003040 -0.003642
1 11852.689764 0.007749 0.003077 -0.003722
1 11857.779423 0.007894 0.003130 -0.003790
1 11862.869082 0.008048 0.003167 -0.003877
1 11867.958741 0.008203 0.003221 -0.003951
1 11873.048400 0.008367 0.003259 -0.004045
1 11878.138058 0.008531 0.003314 -0.004126
1 11883.227717 0.008707 0.003351 -0.004229
1 11888.317376 0.008883 0.003407 -0.004318
1 11893.407035 0.009071 0.003443 -0.004431
1 11898.496694 0.009259 0.003500 -0.004529
1 11903.586353 0.009461 0.003534 -0.004654
1 11908.676011 0.009664 0.003591 -0.004763
1 11913.765670 0.009881 0.003623 -0.004901
1 11918.855329 0.010100 0.003678 -0.005022
1 11923.944988 0.010334 0.003708 -0.005176
1 11929.034647 0.010571 0.003761 -0.005313
1 11934.124305 0.010825 0.003786 -0.005486
1 11939.213964 0.011081 0.003836 -0.005640
1 11944.303623 0.011357 0.003854 -0.005836
1 11949.393282 0.011637 0.003899 -0.006012
1 11954.482941 0.011938 0.003907 -0.006235
1 11959.572599 0.012244 0.003945 -0.006437
1 11964.662258 0.012575 0.003941 -0.006694
1 11969.751917 0.012911 0.003968 -0.006929
1 11974.841576 0.013276 0.003946 -0.007227
1 11979.931235 0.013647 0.003958 -0.007503
1 11985.020894 0.014052 0.003913 -0.007853
1 11990.110552 0.014465 0.003901 -0.008181
1 11995.200211 0.014918 0.003823 -0.008598
1 12000.289870 0.015381 0.003780 -0.008994
1 12005.379529 0.015893 0.003657 -0.009499
1 12010.469188 0.016416 0.003568 -0.009984
1 12015.558846 0.017000 0.003379 -0.010607
1 12020.648505 0.017600 0.003222 -0.011215
1 12025.738164 0.018277 0.002937 -0.012006
1 12030.827823 0.018976 0.002678 -0.012793
1 12035.917482 0.019779 0.002241 -0.013840
1 12041.007141 0.020621 0.001809 -0.014925
1 12046.096799 0.021630 0.001089 -0.016463
1 12051.186458 0.022752 0.000258 -0.018272
1 12056.276117 0.024382 -0.001417 -0.021666
1 12061.365776 0.026230 -0.003375 -0.025661
1 12066.455435 0.027165 -0.003993 -0.026420
1 12071.545093 0.028396 -0.005047 -0.028013
1 12076.634752 0.030463 -0.007620 -0.032231
1 12081.724411 0.033085 -0.011175 -0.038121
1 12086.814070 0.037456 -0.018160 -0.049662
1 12091.903729 0.043706 -0.028822 -0.067328
1 12096.993387 0.052240 -0.044999 -0.092416
1 12102.083046 0.064291 -0.069599 -0.128882
1 12107.172705 0.072009 -0.085290 -0.150029
1 12112.262364 0.084140 -0.108307 -0.185526
1 12117.352023 0.102340 -0.148150 -0.241306
1 12122.441682 0.125360 -0.204687 -0.313004
1 12127.531340 0.153121 -0.271038 -0.400287
1 12132.620999 0.181397 -0.334501 -0.486452
1 12137.710658 0.209408 -0.399156 -0.569340
1 12142.800317 0.247779 -0.500245 -0.686558
1 12147.889976 0.287045 -0.608004 -0.802211
1 12152.979634 0.342423 -0.750112 -0.965538
1 12158.069293 0.406769 -0.919576 -1.157520
1 12163.158952 0.459836 -1.087094 -1.309015
1 12168.248611 0.512643 -1.255323 -1.461080
1 12173.338270 0.568309 -1.398569 -1.611315
1 12178.427928 0.614573 -1.533336 -1.720032
1 12183.517587 0.664687 -1.680597 -1.826161
1 12188.607246 0.702415 -1.781704 -1.869060
1 12193.696905 0.758693 -1.959520 -1.942255
1 12198.786564 0.797275 -2.074677 -1.945444
1 12203.876223 0.830451 -2.083544 -1.920056
1 12208.965881 0.873250 -2.042444 -1.888515
1 12214.055540 0.895135 -1.830722 -1.714904
1 12219.145199 0.897471 -1.553713 -1.495843
1 12224.234858 0.902349 -1.359036 -1.332413
1 12229.324517 0.907492 -1.100486 -1.133221
1 12234.414175 0.919685 -0.737210 -0.882141
1 12239.503834 0.946081 -0.346611 -0.610549
1 12244.593493 0.983260 0.012676 -0.345386
1 12249.683152 1.030528 0.389275 -0.100236
1 12254.772811 1.067602 0.806983 0.169956
1 12259.862469 1.094705 1.220423 0.444611
1 12264.952128 1.111024 1.519440 0.687002
1 12270.041787 1.130017 1.771065 0.905008
1 12275.131446 1.156197 1.981478 1.093609
1 12280.221105 1.173895 2.093910 1.228391
1 12285.310764 1.158958 2.101805 1.292075
1 12290.400422 1.132337 2.065961 1.328578
1 12295.490081 1.099663 1.998254 1.337331
1 12300.579740 1.058465 1.897944 1.312796
1 12305.669399 0.998462 1.746105 1.241679
1 12310.759058 0.922330 1.562576 1.135375
1 12315.848716 0.848707 1.376761 1.022745
1 12320.938375 0.781997 1.198987 0.919077
1 12326.028034 0.722300 1.034188 0.822113
1 12331.117693 0.655989 0.852808 0.704702
1 12336.207352 0.596275 0.677102 0.594358
1 12341.297010 0.554520 0.541733 0.515050
1 12346.386669 0.524018 0.428823 0.453875
1 12351.476328 0.495093 0.314489 0.391885
1 12356.565987 0.473371 0.201943 0.338299
1 12361.655646 0.461213 0.092533 0.295819
1 12366.745305 0.454151 -0.018012 0.254637
1 12371.834963 0.449535 -0.138450 0.208259
1 12376.924622 0.450482 -0.249569 0.166500
1 12382.014281 0.454545 -0.343701 0.128142
1 12387.103940 0.458716 -0.425860 0.089565
1 12392.193599 0.463638 -0.489760 0.054355
1 12397.283257 0.467387 -0.526973 0.022232
1 12402.372916 0.469443 -0.538425 -0.006586
1 12407.462575 0.468644 -0.517761 -0.031132
1 12412.552234 0.465283 -0.465648 -0.048755
1 12417.641893 0.461208 -0.393632 -0.057098
1 12422.731552 0.458013 -0.311381 -0.057890
1 12427.821210 0.455464 -0.218196 -0.052870
1 12432.910869 0.453630 -0.111265 -0.042921
1 12438.000528 0.453916 0.004233 -0.028088
1 12443.090187 0.457456 0.121683 -0.008222
1 12448.179846 0.464812 0.238891 0.014984
1 12453.269504 0.476535 0.356041 0.038916
1 12458.359163 0.492937 0.471971 0.062507
1 12463.448822 0.513582 0.587290 0.085997
1 12468.538481 0.537673 0.702763 0.109991
1 12473.628140 0.564631 0.817529 0.133799
1 12478.717798 0.594125 0.928479 0.155747
1 12483.807457 0.625508 1.032246 0.174541
1 12488.897116 0.657604 1.125891 0.189620
1 12493.986775 0.689031 1.205804 0.200599
1 12499.076434 0.718397 1.268062 0.207124
1 12504.166093 0.744509 1.308680 0.208828
1 12509.255751 0.766432 1.324211 0.205490
1 12514.345410 0.783556 1.311848 0.196994
1 12519.435069 0.795636 1.269875 0.183405
1 12524.524728 0.802922 1.197881 0.164816
1 12529.614387 0.806144 1.097140 0.141320
1 12534.704045 0.806390 0.970357 0.112913
1 12539.793704 0.804860 0.821478 0.079596
1 12544.883363 0.802706 0.655201 0.041275
1 12549.973022 0.800902 0.476750 -0.002210
1 12555.062681 0.800279 0.291237 -0.051114
1 12560.152339 0.801581 0.103306 -0.105626
1 12565.241998 0.805525 -0.082825 -0.165953
1 12570.331657 0.812716 -0.262539 -0.232414
1 12575.421316 0.823461 -0.430777 -0.305492
1 12580.510975 0.837553 -0.582448 -0.385427
1 12585.600634 0.854230 -0.712767 -0.471922
1 12590.690292 0.872248 -0.817485 -0.563714
1 12595.779951 0.890179 -0.894160 -0.658215
1 12600.869610 0.906619 -0.942747 -0.751682
1 12605.959269 0.920200 -0.965031 -0.840292
1 12611.048928 0.929575 -0.963955 -0.920911
1 12616.138586 0.933419 -0.943466 -0.991343
1 12621.228245 0.930490 -0.907869 -1.049623
1 12626.317904 0.920107 -0.861287 -1.093423
1 12631.407563 0.902312 -0.807224 -1.120777
1 12636.497222 0.877528 -0.748544 -1.130775
1 12641.586880 0.846353 -0.687834 -1.123135
1 12646.676539 0.809852 -0.627765 -1.098454
1 12651.766198 0.769516 -0.570034 -1.059211
1 12656.855857 0.726829 -0.515314 -1.008857
1 12661.945516 0.683010 -0.464161 -0.950705
1 12667.035175 0.639532 -0.417168 -0.886337
1 12672.124833 0.597650 -0.374906 -0.816635
1 12677.214492 0.557711 -0.337625 -0.745234
1 12682.304151 0.520418 -0.304417 -0.675458
1 12687.393810 0.486367 -0.274278 -0.609902
1 12692.483469 0.455810 -0.246579 -0.549651
1 12697.573127 0.429221 -0.220963 -0.493650
1 12702.662786 0.407271 -0.195810 -0.440194
1 12707.752445 0.389830 -0.170634 -0.388768
1 12712.842104 0.376401 -0.145284 -0.339160
1 12717.931763 0.364497 -0.121407 -0.296327
1 12723.021422 0.355104 -0.097198 -0.257646
1 12728.111080 0.348907 -0.072301 -0.220753
1 12733.200739 0.345896 -0.045652 -0.184885
1 12738.290398 0.343923 -0.019152 -0.154442
1 12743.380057 0.342301 0.005364 -0.130862
1 12748.469716 0.342595 0.030647 -0.110651
1 12753.559374 0.343468 0.054953 -0.096237
1 12758.649033 0.343800 0.074132 -0.090029
1 12763.738692 0.347471 0.093637 -0.083990
1 12768.828351 0.354138 0.117427 -0.079912
1 12773.918010 0.359571 0.136204 -0.086576
1 12779.007668 0.365064 0.150246 -0.100668
1 12784.097327 0.369338 0.160033 -0.124621
1 12789.186986 0.371583 0.163611 -0.159055
1 12794.276645 0.372012 0.160971 -0.202285
1 12799.366304 0.371657 0.150754 -0.251300
1 12804.455963 0.373739 0.139763 -0.301058
1 12809.545621 0.378453 0.130396 -0.350567
1 12814.635280 0.382199 0.118371 -0.403780
1 12819.724939 0.385279 0.105061 -0.455649
1 12824.814598 0.384673 0.082250 -0.508607
1 12829.904257 0.382936 0.059959 -0.558682
1 12834.993915 0.382264 0.045244 -0.600590
